ID,turn,coil thick,coil width,coil legth,lenth oof wire,core width,core height,gap length,gap number,width,height,kengthh,core weight,total weighht,磁路長(mm),LRコア間隔(mm),サイドコア間隔(mm),ｺｲﾙ内側幅(mm),ｺｲﾙ内側高(mm),最大電流,最小電流,最大B,最小B,鉄損(w),直流銅損(w),交流銅損(w),tota loss,peak currneet,min ccurrent,peak flux,min flux,peak core loss,peak cu loss,Ac culoss,peak loss,0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400
1779156,44,2.25,9,57,7761.6,25,34,1.4,8,51.425,57.725,113.22,1.568577101,2.972126633,257.5798163,26.3,63.22,30.6,39.6,105,3,0.517521062,1.48E-02,22.4369467,30.04508157,8.93315697,61.41518524,380,156,1.588563479,0.768980356,57.91134222,598.4390888,43.08247637,699.4329073,1.84E-04,1.84E-04,1.84E-04,1.84E-04,1.84E-04,1.84E-04,1.84E-04,1.84E-04,1.84E-04,1.84E-04,1.83E-04,1.76E-04,1.55E-04,1.33E-04,1.23E-04,1.15E-04,1.03E-04,9.77E-05,8.77E-05,7.53E-05,6.15E-05
2103193,48,2.25,9,61.75,8371.2,21,37,1.4,8,47.425,60.725,109.97,1.416018559,2.929803583,254.5134457,26.3,67.97,26.6,42.6,101,7,0.543081266,3.75E-02,20.47044613,32.40483752,8.182703026,61.05798667,396,158,1.674434435,0.849678149,52.92322367,645.4407983,52.45597897,750.8200009,2.00E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,1.99E-04,1.92E-04,1.69E-04,1.44E-04,1.32E-04,1.24E-04,1.12E-04,9.81E-05,9.04E-05,8.25E-05,6.75E-05,4.53E-05
2227482,46,2.25,9,59.375,8206.4,22,38,1.4,8,48.425,61.725,109.595,1.513469937,2.997453765,252.9050384,26.3,65.595,27.6,43.6,102,6,0.525605419,3.08E-02,20.9867765,31.76689824,8.366590484,61.12026523,378,160,1.621161159,0.824584661,52.86458664,632.7342994,43.14386352,728.7427495,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.97E-04,1.77E-04,1.52E-04,1.38E-04,1.25E-04,1.17E-04,1.06E-04,9.52E-05,8.18E-05,6.70E-05,5.16E-05
2554658,50,2,10,57.375,9120,19,41,1.4,8,47.425,66.725,101.595,1.355287958,2.984119958,243.4802604,28.3,63.595,24.6,46.6,97,11,0.543344488,6.15E-02,17.85827181,35.74472831,7.55509861,61.15809873,393,162,1.696138884,0.907560878,46.41885861,711.9648714,54.50887195,812.8926019,2.18E-04,2.18E-04,2.18E-04,2.18E-04,2.18E-04,2.18E-04,2.18E-04,2.18E-04,2.18E-04,2.17E-04,2.09E-04,1.75E-04,1.54E-04,1.39E-04,1.26E-04,1.19E-04,1.01E-04,9.22E-05,7.57E-05,5.11E-05,0
2669208,48,2.25,9,61.75,8659.2,19,42,1.4,8,45.425,65.725,105.97,1.416734607,2.982599391,248.2302604,26.3,67.97,24.6,47.6,100,8,0.53772446,4.29E-02,19.64890839,33.51968284,8.107870244,61.27646148,385,160,1.663519006,0.860468382,50.27136686,667.6463303,48.49491152,766.4126087,2.05E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.05E-04,1.97E-04,1.74E-04,1.49E-04,1.37E-04,1.25E-04,1.16E-04,1.02E-04,9.42E-05,7.05E-05,7.05E-05,4.75E-05
2110522,46,2.25,9,59.375,8114.4,22,37,1.4,8,48.425,60.725,109.595,1.47364178,2.940989018,252.9050384,26.3,65.595,27.6,42.6,103,5,0.530760233,2.57E-02,21.26471414,31.4107671,8.621085026,61.29656626,384,158,1.631611369,0.814275032,54.1164088,625.6408655,45.84866085,725.6059352,1.92E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.92E-04,1.72E-04,1.48E-04,1.34E-04,1.21E-04,1.14E-04,1.03E-04,9.27E-05,7.97E-05,6.52E-05,5.02E-05
2021514,44,2.25,8,57,7849.6,26,36,1.2,8,50.425,57.725,115.22,1.732479235,2.994223939,256.721409,24.3,63.22,31.6,41.6,94,14,0.540382449,8.03E-02,20.87707517,34.18394485,6.252207563,61.31322758,399,164,1.690350734,0.942959789,53.45861721,680.8771265,53.94971292,788.2854566,2.36E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.35E-04,2.07E-04,1.72E-04,1.50E-04,1.39E-04,1.22E-04,1.16E-04,1.03E-04,8.78E-05,7.10E-05,4.68E-05,4.68E-05
2445533,48,2.25,9,61.75,8563.2,20,40,1.4,8,46.425,63.725,107.97,1.439109744,2.987614608,251.3718531,26.3,67.97,25.6,45.6,100,8,0.537713416,4.29E-02,19.95854276,33.14806773,8.017982547,61.12459304,385,161,1.66228066,0.865831137,50.25163933,660.2444863,47.53193434,758.02806,2.06E-04,2.07E-04,2.07E-04,2.07E-04,2.07E-04,2.07E-04,2.07E-04,2.07E-04,2.07E-04,2.05E-04,1.97E-04,1.74E-04,1.48E-04,1.36E-04,1.27E-04,1.16E-04,1.02E-04,9.37E-05,7.78E-05,7.01E-05,4.71E-05
2357664,44,2.25,8,57,7937.6,24,39,1.2,8,48.425,60.725,111.22,1.688430085,2.964319909,250.4382237,24.3,63.22,29.6,44.6,94,14,0.540408313,8.03E-02,20.34773639,34.56717293,6.322299576,61.2372089,397,165,1.691143096,0.94872127,51.42803639,688.5102781,53.17053943,793.108854,2.36E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.35E-04,2.08E-04,1.73E-04,1.51E-04,1.40E-04,1.24E-04,1.07E-04,9.84E-05,8.93E-05,7.23E-05,4.78E-05,4.78E-05
2684390,44,2,10,51,8289.6,21,42,1.4,8,49.425,67.725,99.22,1.491764269,2.972286829,237.0134457,28.3,57.22,26.6,47.6,103,5,0.507729059,2.46E-02,19.7566416,32.49007673,8.917315298,61.16403363,369,159,1.575089756,0.783870239,51.42673174,647.1385962,40.94685596,739.5121839,1.91E-04,1.91E-04,1.91E-04,1.91E-04,1.91E-04,1.91E-04,1.91E-04,1.91E-04,1.91E-04,1.91E-04,1.90E-04,1.83E-04,1.63E-04,1.40E-04,1.31E-04,1.23E-04,1.10E-04,1.06E-04,9.52E-05,8.22E-05,6.76E-05
2117831,44,2.25,9,57,7849.6,23,37,1.4,8,49.425,60.725,109.22,1.530373525,2.949836317,251.296631,26.3,63.22,28.6,42.6,105,3,0.517542502,1.48E-02,21.89216019,30.38572876,9.034439928,61.31232887,378,156,1.587510491,0.769009868,56.35570274,605.2241124,42.79636077,704.3761759,1.84E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.83E-04,1.76E-04,1.56E-04,1.33E-04,1.24E-04,1.16E-04,1.04E-04,9.90E-05,8.90E-05,7.65E-05,6.27E-05
1994661,44,2,11,51,8025.6,22,36,1.4,8,52.425,63.725,101.22,1.381907924,2.9586173,244.1550384,30.3,57.22,27.6,41.6,109,-1,0.537290522,-4.92E-03,22.87677129,28.59578265,9.888230739,61.36078468,392,150,1.61985767,0.739457938,58.65127163,569.5718971,47.85903678,676.0822055,1.71E-04,1.72E-04,1.72E-04,1.72E-04,1.72E-04,1.72E-04,1.72E-04,1.72E-04,1.72E-04,1.72E-04,1.71E-04,1.64E-04,1.45E-04,1.25E-04,1.17E-04,1.09E-04,9.76E-05,9.34E-05,8.41E-05,7.25E-05,5.95E-05
2891193,48,2.25,9,61.75,8755.2,18,44,1.4,8,44.425,67.725,103.97,1.387446288,2.970670992,245.0886678,26.3,67.97,23.6,49.6,100,8,0.537735505,4.29E-02,19.2433693,33.89129795,8.197757941,61.33242519,387,160,1.667288463,0.860484607,49.68090257,675.0481743,49.90811306,774.63719,2.04E-04,2.04E-04,2.04E-04,2.04E-04,2.04E-04,2.04E-04,2.04E-04,2.04E-04,2.04E-04,2.03E-04,1.96E-04,1.73E-04,1.48E-04,1.36E-04,1.23E-04,1.16E-04,1.02E-04,9.42E-05,7.06E-05,7.06E-05,4.76E-05
2008495,44,2,10,51,8025.6,24,36,1.4,8,52.425,61.725,105.22,1.522311231,2.955683391,246.4382237,28.3,57.22,29.6,41.6,104,4,0.512628225,1.97E-02,20.96086562,31.45536091,8.989300672,61.4055272,374,157,1.581599967,0.773963544,54.61960286,626.5290868,42.32971793,723.4784076,1.87E-04,1.87E-04,1.87E-04,1.87E-04,1.87E-04,1.87E-04,1.87E-04,1.87E-04,1.87E-04,1.87E-04,1.86E-04,1.79E-04,1.58E-04,1.35E-04,1.27E-04,1.19E-04,1.06E-04,1.01E-04,9.13E-05,7.86E-05,6.45E-05
2329403,48,2.25,9,61.75,8467.2,20,39,1.4,8,46.425,62.725,107.97,1.403132,2.934276944,251.3718531,26.3,67.97,25.6,44.6,101,7,0.543092395,3.76E-02,20.28486805,32.77645262,8.276541363,61.33786204,394,159,1.673328044,0.855073179,51.63986344,652.8426423,51.72838352,756.2108892,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.00E-04,1.92E-04,1.70E-04,1.45E-04,1.33E-04,1.24E-04,1.13E-04,9.92E-05,9.14E-05,7.58E-05,6.83E-05,4.60E-05
2102484,48,2.5,8,68.25,8179.2,21,37,1.4,8,45.425,58.725,116.47,1.468396129,2.929201249,263.5134457,24.3,74.47,26.6,42.6,101,7,0.543049383,3.75E-02,21.22549241,32.05737739,8.09496418,61.37783398,398,158,1.67307891,0.849632169,54.71130669,638.5200741,52.7693455,746.0007263,2.00E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,1.99E-04,1.91E-04,1.68E-04,1.42E-04,1.31E-04,1.24E-04,1.10E-04,9.63E-05,8.86E-05,8.07E-05,6.59E-05,4.41E-05
1661291,46,2,10,53.125,8206.4,25,33,1.4,8,53.425,58.725,109.345,1.499270293,2.964933333,253.8298163,28.3,59.345,30.6,38.6,102,6,0.525602225,3.08E-02,20.78965317,32.16398447,8.471172865,61.42481051,381,159,1.62594835,0.819425264,53.64867932,640.6434781,45.30092052,739.5930779,1.95E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.94E-04,1.75E-04,1.50E-04,1.36E-04,1.23E-04,1.15E-04,1.04E-04,9.38E-05,8.06E-05,6.59E-05,5.73E-05
2001186,46,2,10,53.125,8298.4,23,36,1.4,8,51.425,61.725,105.345,1.465755629,2.947849869,247.546631,28.3,59.345,28.6,41.6,102,6,0.525623924,3.08E-02,20.32639403,32.52456726,8.566141171,61.41710246,379,159,1.625432676,0.819456396,52.38023288,647.8255799,44.98711292,745.1929257,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.95E-04,1.76E-04,1.50E-04,1.37E-04,1.24E-04,1.17E-04,1.06E-04,9.54E-05,8.21E-05,6.73E-05,4.54E-05
2226778,46,2.5,8,65.625,8022.4,22,38,1.4,8,46.425,59.725,115.845,1.566693877,2.999494517,261.4050384,24.3,71.845,27.6,43.6,102,6,0.525576066,3.08E-02,21.72268597,31.4428189,8.281236254,61.44674113,380,160,1.620740852,0.824542325,54.67314985,626.2792746,43.49086748,724.4432919,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.98E-04,1.97E-04,1.76E-04,1.52E-04,1.36E-04,1.23E-04,1.15E-04,1.04E-04,9.46E-05,8.45E-05,6.55E-05,6.55E-05
1771827,46,2.25,9,59.375,8022.4,24,34,1.4,8,50.425,57.725,113.595,1.515664345,2.966374993,259.1882237,26.3,65.595,29.6,39.6,103,5,0.53073837,2.57E-02,21.86949109,31.05463595,8.523340297,61.44746734,385,158,1.630302771,0.814244068,55.49036616,618.5474317,45.73086237,719.7686602,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.92E-04,1.72E-04,1.48E-04,1.33E-04,1.20E-04,1.13E-04,1.02E-04,9.20E-05,7.92E-05,6.43E-05,6.43E-05
1993137,46,2.25,9,59.375,8022.4,22,36,1.4,8,48.425,59.725,109.595,1.433813624,2.884524272,252.9050384,26.3,65.595,27.6,41.6,104,4,0.535915048,2.06E-02,21.5135505,31.05463595,8.874781651,61.4429681,391,156,1.643803281,0.803965403,55.51271311,618.5474317,49.01098167,723.0711264,1.87E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.86E-04,1.68E-04,1.44E-04,1.31E-04,1.18E-04,1.11E-04,1.00E-04,9.02E-05,7.75E-05,6.35E-05,4.89E-05
2444829,48,2.5,8,68.25,8371.2,20,40,1.4,8,44.425,61.725,114.47,1.493037744,2.988134064,260.3718531,24.3,74.47,25.6,45.6,100,8,0.53768178,4.29E-02,20.70440248,32.80989798,7.936184743,61.45048521,387,160,1.661253579,0.860405682,52.69646829,653.5088082,48.31565024,754.5209268,2.06E-04,2.07E-04,2.07E-04,2.07E-04,2.07E-04,2.07E-04,2.07E-04,2.07E-04,2.07E-04,2.05E-04,1.97E-04,1.73E-04,1.47E-04,1.35E-04,1.28E-04,1.14E-04,9.98E-05,9.19E-05,8.37E-05,6.84E-05,4.58E-05
2697943,44,2,9,51,8289.6,23,42,1.2,8,49.425,65.725,103.22,1.661933222,2.994403526,239.296631,26.3,57.22,28.6,47.6,93,15,0.534702477,8.61E-02,19.07532727,36.10008526,6.276660914,61.45207344,385,167,1.682445852,0.960208461,47.98006302,719.0428847,49.02893381,816.0518815,2.44E-04,2.44E-04,2.44E-04,2.44E-04,2.44E-04,2.44E-04,2.44E-04,2.44E-04,2.44E-04,2.43E-04,2.16E-04,1.81E-04,1.59E-04,1.48E-04,1.30E-04,1.14E-04,1.04E-04,9.49E-05,7.71E-05,5.12E-05,0
2804140,44,2.5,7,63,7937.6,22,43,1.2,8,44.425,62.725,113.22,1.718633427,2.959081867,252.1550384,22.3,69.22,27.6,48.6,93,15,0.534649984,8.61E-02,19.72320267,35.55480644,6.181854207,61.45986333,394,165,1.68683095,0.948709901,51.76006024,708.1820004,53.28445372,813.2265143,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.37E-04,2.10E-04,1.75E-04,1.52E-04,1.41E-04,1.24E-04,1.10E-04,9.96E-05,8.98E-05,7.27E-05,4.80E-05,4.80E-05
2358363,44,2,9,51,8113.6,24,39,1.2,8,50.425,62.725,105.22,1.632344965,2.936525029,242.4382237,26.3,57.22,29.6,44.6,94,14,0.540441246,8.03E-02,19.67365045,35.33362909,6.462483602,61.46976315,395,165,1.692852507,0.948774269,49.93563557,703.7765814,53.41646602,807.128683,2.36E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.35E-04,2.09E-04,1.75E-04,1.53E-04,1.42E-04,1.26E-04,1.09E-04,1.00E-04,9.12E-05,7.40E-05,4.91E-05,0
1995381,46,1.75,12,46.875,8574.4,22,36,1.4,8,54.425,65.725,97.095,1.356696584,2.964653816,239.9050384,32.3,53.095,27.6,41.6,104,4,0.535960631,2.06E-02,20.35960366,32.00601487,9.146666344,61.51228488,387,156,1.643622217,0.80402879,52.49721954,637.4970335,48.80752628,738.8017793,1.87E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.87E-04,1.69E-04,1.43E-04,1.33E-04,1.20E-04,1.13E-04,1.03E-04,9.28E-05,8.01E-05,6.58E-05,4.45E-05
2553938,48,2.25,9,61.75,8563.2,19,41,1.4,8,45.425,64.725,105.97,1.383002831,2.931507695,248.2302604,26.3,67.97,24.6,46.6,101,7,0.543103526,3.76E-02,19.99456787,33.14806773,8.370379701,61.5130153,393,159,1.673439088,0.855089317,50.91053637,660.2444863,51.87058747,763.0256101,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.01E-04,2.00E-04,1.92E-04,1.70E-04,1.45E-04,1.33E-04,1.22E-04,1.13E-04,9.97E-05,9.19E-05,6.88E-05,6.88E-05,4.64E-05
2022213,44,2,9,51,8025.6,26,36,1.2,8,52.425,59.725,109.22,1.676394115,2.966429059,248.721409,26.3,57.22,31.6,41.6,94,14,0.54041538,8.03E-02,20.20308678,34.95040101,6.392391589,61.54587938,397,165,1.692003194,0.948732641,51.17498295,696.1434298,53.76001326,801.078426,2.36E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.37E-04,2.35E-04,2.08E-04,1.73E-04,1.52E-04,1.41E-04,1.24E-04,1.08E-04,9.88E-05,8.97E-05,7.26E-05,4.81E-05,4.81E-05
1654731,44,2,11,51,7937.6,24,33,1.4,8,54.425,60.725,105.22,1.419180282,2.978601178,250.4382237,30.3,57.22,29.6,38.6,109,-1,0.537268448,-4.92E-03,23.49190202,28.2822324,9.779807157,61.55394157,393,150,1.618640265,0.739429374,60.07483097,563.3265912,47.72626717,671.1276893,1.71E-04,1.72E-04,1.72E-04,1.72E-04,1.72E-04,1.72E-04,1.72E-04,1.72E-04,1.72E-04,1.72E-04,1.71E-04,1.64E-04,1.45E-04,1.24E-04,1.16E-04,1.08E-04,9.65E-05,9.23E-05,8.30E-05,7.14E-05,5.85E-05
2214362,46,2,11,53.125,8390.4,20,38,1.4,8,50.425,65.725,99.345,1.314499556,2.96287754,242.1218531,30.3,59.345,25.6,43.6,107,1,0.551418153,5.14E-03,22.07804441,29.89559095,9.599533033,61.57316839,399,152,1.662679692,0.783397586,55.65240863,595.4615288,52.12334557,703.237283,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.79E-04,1.62E-04,1.37E-04,1.27E-04,1.15E-04,1.08E-04,9.84E-05,8.86E-05,7.64E-05,6.27E-05,4.24E-05
2220887,48,2,10,55.25,8659.2,21,38,1.4,8,49.425,63.725,103.47,1.400496151,2.947029271,245.5134457,28.3,61.47,26.6,43.6,100,8,0.537734011,4.29E-02,19.42427532,33.93867888,8.209218622,61.57217282,385,160,1.664610469,0.860482413,49.82500307,675.9919094,49.10109791,774.9180104,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.05E-04,1.97E-04,1.74E-04,1.49E-04,1.37E-04,1.24E-04,1.17E-04,1.03E-04,9.48E-05,7.11E-05,7.11E-05,4.79E-05
2582089,44,2.25,8,57,8025.6,23,41,1.2,8,47.425,62.725,109.22,1.678867944,2.968902888,247.296631,24.3,63.22,28.6,46.6,94,14,0.540421245,8.03E-02,20.23323193,34.95040101,6.392391589,61.57602454,394,165,1.689206364,0.948742078,50.8749706,696.1434298,52.37865739,799.3970578,2.38E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.37E-04,2.10E-04,1.75E-04,1.53E-04,1.42E-04,1.25E-04,1.09E-04,9.99E-05,9.07E-05,7.35E-05,4.87E-05,4.87E-05
2336712,46,2.25,9,59.375,8206.4,21,39,1.4,8,47.425,62.725,107.595,1.463422131,2.947405959,249.7634457,26.3,65.595,26.6,44.6,103,5,0.530771166,2.57E-02,21.11802168,31.76689824,8.718829754,61.60374968,382,158,1.629647472,0.814290515,53.48806936,632.7342994,45.55143708,731.7738058,1.94E-04,1.94E-04,1.94E-04,1.94E-04,1.94E-04,1.94E-04,1.94E-04,1.94E-04,1.94E-04,1.94E-04,1.93E-04,1.74E-04,1.48E-04,1.36E-04,1.23E-04,1.15E-04,1.04E-04,9.39E-05,8.08E-05,6.62E-05,4.45E-05
2776778,48,2.25,9,61.75,8659.2,18,43,1.4,8,44.425,66.725,103.97,1.355913418,2.921778202,245.0886678,26.3,67.97,23.6,48.6,101,7,0.543114656,3.76E-02,19.60361693,33.51968284,8.464218038,61.58751781,395,158,1.677310796,0.849726303,51.01567557,667.6463303,53.80564316,772.467649,1.99E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,2.00E-04,1.98E-04,1.91E-04,1.69E-04,1.45E-04,1.33E-04,1.20E-04,1.13E-04,9.97E-05,9.20E-05,6.90E-05,6.90E-05,4.65E-05
2109818,46,2.5,8,65.625,7930.4,22,37,1.4,8,46.425,58.725,115.845,1.52546509,2.94183453,261.4050384,24.3,71.845,27.6,42.6,103,5,0.530730656,2.57E-02,22.01033401,31.08223612,8.530915514,61.62348564,386,158,1.630953123,0.814233143,55.93730973,619.0971728,46.17566765,721.2101502,1.92E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.93E-04,1.92E-04,1.72E-04,1.48E-04,1.33E-04,1.20E-04,1.12E-04,1.01E-04,9.21E-05,8.23E-05,6.37E-05,6.37E-05
2117127,44,2.5,8,63,7673.6,23,37,1.4,8,47.425,58.725,115.22,1.581365445,2.951870405,259.296631,24.3,69.22,28.6,42.6,105,3,0.517515205,1.48E-02,22.61939762,30.07573982,8.942272436,61.63740987,380,156,1.587750355,0.768972293,58.27189966,599.0497409,43.12643808,700.4480786,1.84E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.83E-04,1.76E-04,1.55E-04,1.34E-04,1.23E-04,1.15E-04,1.04E-04,9.75E-05,8.75E-05,7.51E-05,6.13E-05
2215082,48,1.75,12,48.75,8947.2,20,38,1.4,8,52.425,67.725,94.97,1.287460656,2.965329072,237.3718531,32.3,54.97,25.6,43.6,102,6,0.548521362,3.22E-02,19.38839982,33.39758074,8.796070646,61.5820512,399,157,1.68599554,0.844386371,50.05130727,665.2142958,55.89551664,771.1611197,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.95E-04,1.88E-04,1.67E-04,1.43E-04,1.32E-04,1.19E-04,1.13E-04,9.96E-05,8.84E-05,6.92E-05,4.69E-05,4.69E-05
2668509,48,2.5,8,68.25,8467.2,19,42,1.4,8,43.425,63.725,112.47,1.470527787,2.982769707,257.2302604,24.3,74.47,24.6,47.6,100,8,0.537692823,4.29E-02,20.39295497,33.18615828,8.027196036,61.60630929,388,160,1.663651375,0.860421904,52.20278077,661.0031753,49.30124749,762.5072036,2.05E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.06E-04,2.05E-04,1.97E-04,1.73E-04,1.47E-04,1.35E-04,1.29E-04,1.14E-04,1.00E-04,9.23E-05,8.42E-05,6.88E-05,4.61E-05
3118847,46,2.25,9,59.375,8574.4,18,46,1.4,8,44.425,69.725,101.595,1.421053859,2.971584047,240.3386678,26.3,65.595,23.6,51.6,102,6,0.525648819,3.09E-02,19.70812915,33.19142283,8.741773914,61.64132589,377,159,1.625349435,0.819492112,50.76818443,661.1080348,45.07856592,756.9547851,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.95E-04,1.76E-04,1.50E-04,1.39E-04,1.26E-04,1.18E-04,1.08E-04,9.70E-05,8.36E-05,6.87E-05,4.65E-05
2221691,44,2,11,51,8113.6,21,38,1.4,8,51.425,65.725,99.22,1.373599561,2.967597417,241.0134457,30.3,57.22,26.6,43.6,109,-1,0.53730156,-4.92E-03,22.74014725,28.9093329,9.996654322,61.64613446,389,151,1.615633769,0.744403212,57.12161605,575.817203,46.79756094,679.73638,1.73E-04,1.73E-04,1.73E-04,1.73E-04,1.73E-04,1.73E-04,1.73E-04,1.73E-04,1.73E-04,1.73E-04,1.72E-04,1.66E-04,1.47E-04,1.26E-04,1.18E-04,1.11E-04,9.89E-05,9.47E-05,8.54E-05,7.36E-05,6.05E-05
2890494,48,2.5,8,68.25,8563.2,18,44,1.4,8,42.425,65.725,110.47,1.440835008,2.970222528,254.0886678,24.3,74.47,23.6,49.6,100,8,0.537703866,4.29E-02,19.98187266,33.56241858,8.118207329,61.66249857,389,160,1.666097183,0.860438128,51.4502355,668.4975424,50.29854803,770.2463259,2.04E-04,2.04E-04,2.04E-04,2.04E-04,2.04E-04,2.04E-04,2.04E-04,2.04E-04,2.04E-04,2.03E-04,1.95E-04,1.72E-04,1.46E-04,1.34E-04,1.27E-04,1.14E-04,1.00E-04,9.22E-05,8.42E-05,6.89E-05,4.63E-05
3025210,44,2.5,7,63,8025.6,21,45,1.2,8,43.425,64.725,111.22,1.69458034,2.94878098,249.0134457,22.3,69.22,26.6,50.6,93,15,0.534662809,8.61E-02,19.44786999,35.9489839,6.250389176,61.64724307,394,165,1.68835818,0.948730706,51.23834211,716.0332421,53.87519046,821.1467746,2.38E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.39E-04,2.37E-04,2.10E-04,1.75E-04,1.53E-04,1.42E-04,1.25E-04,1.09E-04,9.97E-05,9.05E-05,7.33E-05,4.85E-05,4.85E-05
2439742,46,2,11,53.125,8482.4,19,40,1.4,8,49.425,67.725,97.345,1.296616354,2.963068658,238.9802604,30.3,59.345,24.6,45.6,107,1,0.551429417,5.14E-03,21.77853123,30.22339348,9.704791071,61.70671578,398,152,1.66273544,0.783412574,54.90023945,601.9907122,52.26905807,709.1600097,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.80E-04,1.79E-04,1.62E-04,1.37E-04,1.28E-04,1.16E-04,1.09E-04,9.90E-05,8.93E-05,7.70E-05,6.33E-05,4.28E-05
1992428,46,2.5,8,65.625,7838.4,22,36,1.4,8,46.425,57.725,115.845,1.484236304,2.884174544,261.4050384,24.3,71.845,27.6,41.6,104,4,0.535885247,2.06E-02,22.2678609,30.72165333,8.779622008,61.76913624,393,155,1.642867438,0.798769371,58.03390498,611.915071,49.7312909,719.6802669,1.87E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.88E-04,1.86E-04,1.67E-04,1.44E-04,1.29E-04,1.16E-04,1.09E-04,9.88E-05,8.96E-05,8.01E-05,6.20E-05,6.20E-05
2343986,44,2.25,9,57,7937.6,22,39,1.4,8,48.425,62.725,107.22,1.522772598,2.95814865,248.1550384,26.3,63.22,27.6,44.6,105,3,0.517553222,1.48E-02,21.78426294,30.72637594,9.135722887,61.64636177,376,157,1.584912516,0.773955436,55.07422825,612.0091361,42.11441805,709.1977824,1.86E-04,1.86E-04,1.86E-04,1.86E-04,1.86E-04,1.86E-04,1.86E-04,1.86E-04,1.86E-04,1.86E-04,1.85E-04,1.78E-04,1.57E-04,1.34E-04,1.26E-04,1.18E-04,1.05E-04,1.00E-04,9.04E-05,7.77E-05,6.37E-05
